,Participant,X0,Y0,Xt,Yt,MT,strategy,block,Xf,A
1163,10,0.08395787826391786,,,,0.740000000000002,3,2,150.19883868239387,150.0
1164,10,0.088620418637907,,,,1.2000000000000028,3,2,150.54196032520267,150.0
1165,10,-0.31504954610587316,,,,1.2899999999999991,3,2,149.33258632675762,150.0
1166,10,0.024830611305103584,,,,1.0899999999999963,3,2,149.27337984462474,150.0
1167,10,-0.11883864348431125,,,,1.269999999999996,3,2,150.28097629552946,150.0
1168,10,-0.07834368146603869,,,,1.1799999999999997,3,2,150.0759300254564,150.0
1169,10,-0.08648797530951266,,,,0.7899999999999991,3,2,151.90073728020894,150.0
1170,10,0.08821217330681097,,,,0.45999999999999996,1,5,152.22304202803753,150.0
1171,10,0.23859540345669097,,,,0.5900000000000003,1,5,156.28992212960998,150.0
1172,10,-0.0737530787203046,,,,0.4400000000000004,1,5,148.44392241647603,150.0
1173,10,0.39697620569890624,,,,0.4899999999999993,1,5,151.6777407426918,150.0
1174,10,-0.7497657341327777,,,,0.9000000000000004,1,5,166.01260770858215,150.0
1175,10,-0.017782467356052704,,,,0.8900000000000006,1,5,150.1489749346201,150.0
1176,10,2.416260375313689,,,,0.5300000000000011,1,5,149.37904338668767,150.0
1177,10,-0.10584996148810182,,,,0.75,1,5,151.7024013595851,150.0
1178,10,-0.05033241484259209,,,,0.8999999999999986,1,5,147.61155971418123,150.0
1179,10,0.039724151169256,,,,1.0300000000000011,1,5,149.92832400402781,150.0
1180,10,0.33544866446163807,,,,0.9199999999999982,1,5,149.3747234834396,150.0
1181,10,0.5057639025565239,,,,0.9099999999999966,1,5,150.8602275866497,150.0
1182,10,-0.5073694568800214,,,,0.8699999999999974,1,5,149.87997446978844,150.0
1183,10,0.06096465213656174,,,,0.7699999999999996,1,5,149.8536144120736,150.0
1184,10,0.19077067523092325,,,,0.769999999999996,1,5,167.42281917743267,150.0
1185,10,0.025985276911708998,,,,0.7299999999999969,1,5,145.90011916006748,150.0
1186,10,-0.09906034591855326,,,,3.56,5,1,149.91915168368539,150.0
1187,10,-0.13389921033135502,,,,4.18,5,1,149.70876456828034,150.0
1188,10,-0.15890330654044538,,,,1.9199999999999982,5,1,149.93053255475482,150.0
1189,10,-0.1381926012144956,,,,2.1400000000000006,5,1,149.64600698522815,150.0
1190,10,-0.21917887162894517,,,,2.7900000000000027,5,1,150.22534318297653,150.0
1191,10,-0.001416992537195517,,,,2.730000000000004,5,1,149.72827688158517,150.0
1192,10,-0.03871131372159344,,,,2.460000000000001,5,1,149.98252841784418,150.0
1193,10,-0.039821969402901516,,,,4.369999999999997,5,1,149.91174165218783,150.0
1194,10,-0.08097046241750544,,,,4.579999999999998,5,1,149.95687269458276,150.0
1195,10,0.2022848223073452,,,,2.489999999999995,5,1,149.8752940420537,150.0
1196,10,-0.01477992592282262,,,,2.1600000000000037,5,1,149.75335185595077,150.0
1197,10,-0.02250897186218966,,,,3.6499999999999915,5,1,149.91058551903328,150.0
1198,10,-0.03794911008193363,,,,1.5,5,1,149.6910839445951,150.0
1199,10,0.0146111016087591,,,,3.010000000000005,5,1,150.00230015134332,150.0
1200,10,0.012024584231083255,,,,2.1099999999999994,5,1,149.80733930218776,150.0
1201,10,-0.02587059946697043,,,,0.97,2,3,149.13081101390864,150.0
1202,10,-0.08596580253558969,,,,1.0299999999999994,2,3,147.45290796659668,150.0
1203,10,0.10578347064756206,,,,1.2400000000000002,2,3,149.6084677650535,150.0
1204,10,0.09805846237374467,,,,1.1799999999999997,2,3,150.3887792150981,150.0
1205,10,0.3029428728741972,,,,0.9600000000000009,2,3,151.85129587610118,150.0
1206,10,0.09875632989458635,,,,1.3500000000000014,2,3,149.01047866252412,150.0
1207,10,0.0546746081611115,,,,0.9499999999999993,2,3,150.53590726098176,150.0
1208,10,-0.18200430827599176,,,,0.9800000000000004,2,3,150.47714974096948,150.0
1209,10,0.5329521579908104,,,,0.6699999999999982,2,3,151.60377970867913,150.0
1210,10,-0.09322883771857805,,,,1.3900000000000006,2,3,150.06360432137382,150.0
1211,10,0.04774673879231968,,,,1.3999999999999986,2,3,151.15771095504903,150.0
1212,10,0.026461771154626768,,,,1.4099999999999966,2,3,149.29662646269884,150.0
1213,10,-0.014193831366589743,,,,1.0799999999999983,2,3,149.94322195216594,150.0
1214,10,0.046048314776257884,,,,1.230000000000004,2,3,151.00796642805008,150.0
1215,10,0.015323514611030575,,,,1.0999999999999943,2,3,149.17851613776827,150.0
1216,10,-0.07984189786158843,,,,0.9399999999999977,2,3,150.28352521496873,150.0
1217,10,0.06727637346362747,,,,1.2199999999999998,3,5,149.75019306618358,150.0
1218,10,0.020190959888997714,,,,1.0699999999999998,3,5,149.3862807077435,150.0
1219,10,0.13393783999121595,,,,0.96,3,5,148.4126036174872,150.0
1220,10,0.10447418414504547,,,,0.8499999999999996,3,5,149.91262049981046,150.0
1221,10,0.12056427658341794,,,,1.3599999999999994,3,5,149.7982255506306,150.0
1222,10,0.6432734155571267,,,,1.5299999999999994,3,5,150.14607743180915,150.0
1223,10,0.18606795830527445,,,,0.9400000000000013,3,5,149.7489578317824,150.0
1224,10,0.26715893530108953,,,,1.2100000000000009,3,5,150.05021862901728,150.0
1225,10,0.11769110691988444,,,,0.9600000000000009,3,5,149.7569534837575,150.0
1226,10,-0.8312018074077536,,,,2.2200000000000024,3,5,150.0651678334201,150.0
1227,10,1.137381507160267,,,,1.0500000000000007,3,5,149.55806227313877,150.0
1228,10,0.10632376821944937,,,,1.5199999999999996,3,5,149.9224160536709,150.0
1229,10,0.47833871978713716,,,,1.5899999999999999,3,5,149.8242531585267,150.0
1230,10,-0.6729535840773267,,,,1.9499999999999957,3,5,150.14219071993747,150.0
1231,10,0.8982048488105943,,,,1.3900000000000006,3,5,150.19295053563417,150.0
1232,10,0.3056227014165047,,,,1.4599999999999937,3,5,149.82189227751314,150.0
1233,10,0.005843886851625901,,,,1.26,4,5,149.60478965707026,150.0
1234,10,0.009474082144458738,,,,1.21,4,5,149.6304304212968,150.0
1235,10,-0.12984093162461866,,,,1.1000000000000005,4,5,149.4566007566038,150.0
1236,10,-0.023009968324858625,,,,1.6300000000000008,4,5,149.70844659702448,150.0
1237,10,0.05576468994875444,,,,1.0500000000000007,4,5,149.90546859655333,150.0
1238,10,0.08020323533414261,,,,1.3599999999999994,4,5,149.59326268682906,150.0
1239,10,0.18948992236541692,,,,1.4199999999999982,4,5,149.57098188232908,150.0
1240,10,0.08924664602273912,,,,1.7300000000000004,4,5,149.4404775875232,150.0
1241,10,0.05131328492601697,,,,2.150000000000002,4,5,150.09203294044306,150.0
1242,10,-0.09560780855788341,,,,1.5999999999999979,4,5,149.52088246885984,150.0
1243,10,-0.23860916902927923,,,,2.8500000000000014,4,5,149.57348828847,150.0
1244,10,0.06528054153209566,,,,1.8999999999999986,4,5,149.57765138318643,150.0
1245,10,-1.034033592825005,,,,1.7099999999999937,4,5,149.52041254890793,150.0
1246,10,-1.1051361028938802,,,,1.6000000000000014,4,5,149.6012767193973,150.0
1247,10,0.1282240469989298,,,,1.25,4,5,149.53423316002383,150.0
1248,10,-0.9892732227578148,,,,1.5799999999999983,4,5,149.70074599637144,150.0
1249,10,-0.12427365789742001,,,,1.7,4,3,149.91960267033215,150.0
1250,10,0.0907712913106356,,,,2.5599999999999996,4,3,150.00360659724177,150.0
1251,10,-0.12402778557548345,,,,1.0500000000000007,4,3,149.600097040128,150.0
1252,10,0.05206288212749737,,,,1.8899999999999988,4,3,149.90818828287533,150.0
1253,10,0.022361743671458947,,,,1.5300000000000011,4,3,149.8761030197938,150.0
1254,10,-0.014296028502387556,,,,1.7800000000000011,4,3,149.87614323670417,150.0
1255,10,0.01967816089858835,,,,2.1099999999999994,4,3,149.52390111869624,150.0
1256,10,0.03917015366245336,,,,1.2800000000000011,4,3,149.83826790983366,150.0
1257,10,0.06460821466997066,,,,2.3200000000000003,4,3,149.76361964157738,150.0
1258,10,-0.16425671360015426,,,,2.049999999999997,4,3,149.8644232042101,150.0
1259,10,-0.10445101205778334,,,,1.740000000000002,4,3,149.72295097878407,150.0
1260,10,0.062256753367841824,,,,1.5600000000000023,4,3,149.72719972746134,150.0
1261,10,-0.03861731741028571,,,,2.0799999999999983,4,3,149.90253993235842,150.0
1262,10,0.06440444582785963,,,,3.0500000000000043,4,3,149.86103677022567,150.0
1263,10,0.04982867510789116,,,,1.5999999999999943,4,3,149.86174891587905,150.0
1264,10,0.07133745606492795,,,,1.6100000000000136,4,3,149.88878392901057,150.0
1265,10,-0.06860867906035101,,,,1.5199999999999998,3,4,149.81528407827273,150.0
1266,10,-0.38032017733991685,,,,1.5200000000000005,3,4,149.8052381019464,150.0
1267,10,0.07659913823820082,,,,1.4700000000000006,3,4,149.80018199812957,150.0
1268,10,-0.015002230805044816,,,,1.4099999999999984,3,4,149.39688375056184,150.0
1269,10,-0.05645497026515525,,,,1.6099999999999994,3,4,149.55176970105808,150.0
1270,10,0.12429509285846693,,,,1.490000000000002,3,4,150.17588920596205,150.0
1271,10,0.2197410473840431,,,,0.9399999999999977,3,4,149.05854693103043,150.0
1272,10,0.02742425343452375,,,,1.0999999999999979,3,4,150.25266645974577,150.0
1273,10,-0.002039391846470748,,,,1.4800000000000004,3,4,149.60555454677962,150.0
1274,10,0.13047029810496857,,,,2.620000000000001,3,4,149.98246538354147,150.0
1275,10,-0.0939182192716293,,,,1.4399999999999977,3,4,149.43625256588066,150.0
1276,10,-0.004798872457059882,,,,1.759999999999998,3,4,149.73333267295226,150.0
1277,10,0.031716084164615674,,,,0.8499999999999943,3,4,148.93148342794024,150.0
1278,10,0.08997019801774152,,,,1.6000000000000014,3,4,149.58915793386535,150.0
1279,10,0.792680704736604,,,,2.1799999999999997,3,4,144.228485558777,150.0
1280,10,0.001295325213402244,,,,0.3699999999999992,1,1,211.98581309435386,150.0
1281,10,-0.2609084935779866,,,,0.379999999999999,1,1,224.93946926856788,150.0
1282,10,-0.3129223314159445,,,,0.3999999999999986,1,1,208.57776342176692,150.0
1283,10,-0.0015776818529380748,,,,0.39000000000000057,1,1,161.18334743794094,150.0
1284,10,-0.06688826668113969,,,,0.3200000000000003,1,1,192.73477838886475,150.0
1285,10,-0.09739498624954393,,,,0.46999999999999886,1,1,188.95020267120827,150.0
1286,10,-0.18717880963666375,,,,0.3999999999999986,1,1,199.735145401059,150.0
1287,10,-0.03024944542397321,,,,0.3200000000000003,1,1,176.803394068545,150.0
1288,10,0.01991569807129464,,,,0.4399999999999977,1,1,206.03411423883813,150.0
1289,10,-0.03303491796255863,,,,0.3300000000000054,1,1,170.78573371819746,150.0
1290,10,0.04011097026681881,,,,0.3399999999999963,1,1,128.65491638477084,150.0
1291,10,0.030315239364863477,,,,0.38000000000000256,1,1,251.84559384483566,150.0
1292,10,-0.14392205469851033,,,,0.3100000000000023,1,1,230.19545187248593,150.0
1293,10,-0.2560422731202338,,,,0.38000000000000256,1,1,221.19361348972274,150.0
1294,10,-0.005657470531854018,,,,0.5399999999999991,1,1,149.83278119415675,150.0
1295,10,-0.09077816315384607,,,,1.7899999999999998,5,5,149.39633898393464,150.0
1296,10,-0.11795283533097757,,,,1.42,5,5,149.68829557287745,150.0
1297,10,-0.12856320499248042,,,,1.25,5,5,149.70559711398084,150.0
1298,10,0.09897988256475386,,,,1.2599999999999998,5,5,149.62731009123343,150.0
1299,10,-0.05947893133719609,,,,1.6699999999999982,5,5,149.81708304117166,150.0
1300,10,0.0015119966808290692,,,,2.0500000000000007,5,5,149.76887504852047,150.0
1301,10,-0.14952859463345602,,,,2.2600000000000016,5,5,149.93564850078963,150.0
1302,10,0.046329730629663064,,,,1.25,5,5,149.62732843566232,150.0
1303,10,-0.03756126042202119,,,,1.5700000000000003,5,5,149.7624525984704,150.0
1304,10,0.07159643016887213,,,,1.0900000000000034,5,5,148.80660729438893,150.0
1305,10,-0.13773433042599867,,,,1.269999999999996,5,5,149.72121957793712,150.0
1306,10,-0.11329403754798364,,,,1.6099999999999994,5,5,149.8752495118149,150.0
1307,10,-0.17463739307450155,,,,2.260000000000005,5,5,149.87728937618726,150.0
1308,10,-0.06740247166039873,,,,1.7100000000000009,5,5,149.73473596379876,150.0
1309,10,-0.02703767575672763,,,,0.8499999999999943,5,5,150.5655490331942,150.0
1310,10,-0.09806872938331514,,,,1.5399999999999991,5,5,149.80620676439003,150.0
1311,10,-0.14648947507493518,,,,1.16,5,3,149.6923392899393,150.0
1312,10,0.01820695821584631,,,,1.7299999999999995,5,3,149.60461014486202,150.0
1313,10,-0.0026175976648974888,,,,1.5999999999999996,5,3,149.72676395501358,150.0
1314,10,-0.008859764632257286,,,,4.3100000000000005,5,3,149.7946132998863,150.0
1315,10,-0.023673123744039914,,,,2.280000000000001,5,3,149.65754423634374,150.0
1316,10,-0.12051762060222489,,,,1.9200000000000017,5,3,149.79999322147003,150.0
1317,10,0.07396026415188414,,,,1.3900000000000006,5,3,149.87002260363442,150.0
1318,10,0.056744964835165196,,,,4.3700000000000045,5,3,150.20593456541107,150.0
1319,10,-0.025604381916237484,,,,2.1499999999999986,5,3,149.93585295226075,150.0
1320,10,0.07979329825306875,,,,2.1899999999999977,5,3,149.78176641728942,150.0
1321,10,-0.04796729573224445,,,,2.510000000000005,5,3,150.32933071042888,150.0
1322,10,-0.059198299060210985,,,,4.200000000000003,5,3,149.91621034535203,150.0
1323,10,0.059643169940112095,,,,3.960000000000001,5,3,149.76440949203632,150.0
1324,10,-0.12582865256854986,,,,3.0799999999999983,5,3,149.88536437260524,150.0
1325,10,0.016150939947321766,,,,1.6400000000000006,5,3,149.9013958469045,150.0
1326,10,-0.24457776895737687,,,,0.99,3,3,150.3410761571002,150.0
1327,10,0.2955243759108524,,,,1.1500000000000004,3,3,149.57426760404158,150.0
1328,10,0.2174683272953967,,,,1.4400000000000013,3,3,149.3164781490517,150.0
1329,10,0.09119773734285216,,,,1.120000000000001,3,3,149.85661660959897,150.0
1330,10,0.20560527304598977,,,,1.0500000000000007,3,3,150.21949427370748,150.0
1331,10,-0.04474423573798248,,,,1.4899999999999984,3,3,150.09534675342678,150.0
1332,10,-0.025915297766523075,,,,1.7099999999999973,3,3,149.53079916632026,150.0
1333,10,0.08587937938629793,,,,1.110000000000003,3,3,150.3324753606114,150.0
1334,10,-0.011085087003488718,,,,1.1799999999999997,3,3,150.06832489716496,150.0
1335,10,0.09125546174330769,,,,0.7900000000000027,3,3,150.07397228381978,150.0
1336,10,0.04531119879617369,,,,1.4499999999999993,3,3,150.39473952372032,150.0
1337,10,0.09989296757947608,,,,0.5799999999999983,3,3,148.22909768952383,150.0
1338,10,-0.0727821522024037,,,,1.1700000000000017,3,3,149.88940348525406,150.0
1339,10,0.8506094572510952,,,,0.9099999999999966,3,3,151.46730884694043,150.0
1340,10,0.03387982577642475,,,,1.6799999999999997,3,3,149.86740551191585,150.0
1341,10,0.02393145453771142,,,,1.6799999999999997,3,3,150.38726965611366,150.0
1342,10,-0.132813175298306,,,,0.41999999999999993,1,2,219.7516476011832,150.0
1343,10,-0.10889181768050232,,,,0.7200000000000002,1,2,160.32746590898006,150.0
1344,10,0.07060007309026031,,,,0.5499999999999998,1,2,175.8523093507182,150.0
1345,10,-0.06361582604244771,,,,0.4900000000000002,1,2,175.5737850695414,150.0
1346,10,0.04905181598630552,,,,0.40000000000000036,1,2,154.18987128262805,150.0
1347,10,-0.12074607830528356,,,,0.5,1,2,181.18688636963137,150.0
1348,10,-0.06422843937231029,,,,1.129999999999999,1,2,150.1378161945868,150.0
1349,10,0.28116109392611915,,,,0.3200000000000003,1,2,157.9185141039477,150.0
1350,10,-0.05063170625652046,,,,0.6999999999999993,1,2,154.70803575643623,150.0
1351,10,-0.13726951495988432,,,,0.5300000000000011,1,2,165.9679374477698,150.0
1352,10,-0.2650848734753306,,,,0.9299999999999997,1,2,156.35517995220627,150.0
1353,10,0.04860473459971115,,,,0.5999999999999979,1,2,159.5322435797184,150.0
1354,10,0.019808798808547183,,,,0.480000000000004,1,2,177.09721779648726,150.0
1355,10,0.06300150309949629,,,,0.6899999999999977,1,2,155.3183441447718,150.0
1356,10,-0.09229593109323556,,,,0.4799999999999969,1,2,167.25442909904714,150.0
1357,10,-0.11993428757682675,,,,0.759999999999998,1,2,158.86143811234786,150.0
1358,10,-0.1724259221149232,,,,0.6000000000000014,1,2,168.1284623530305,150.0
1359,10,-0.13782110535995248,,,,0.39000000000000057,1,2,166.58292881651622,150.0
1360,10,-0.029338298136007752,,,,2.25,5,2,149.70558829496773,150.0
1361,10,-0.09691187798668253,,,,2.8899999999999997,5,2,150.06022784275365,150.0
1362,10,-0.06728076743165713,,,,3.33,5,2,149.9754229665679,150.0
1363,10,-0.07684910690620181,,,,3.1900000000000013,5,2,149.79528363399348,150.0
1364,10,0.01597365436096641,,,,4.41,5,2,150.0752087484279,150.0
1365,10,-0.07095156031467004,,,,1.75,5,2,150.03535975131263,150.0
1366,10,0.030358111664244746,,,,2.490000000000002,5,2,149.68532844714088,150.0
1367,10,-0.16361554330423977,,,,2.469999999999999,5,2,149.75400563639676,150.0
1368,10,0.01896286609287156,,,,2.5799999999999983,5,2,149.78663845757063,150.0
1369,10,-0.006956166402720585,,,,4.100000000000001,5,2,150.06054350236943,150.0
1370,10,0.09297756676959587,,,,4.009999999999998,5,2,150.11740591601603,150.0
1371,10,0.06449451166918231,,,,2.3500000000000014,5,2,149.88967918708425,150.0
1372,10,0.011813155551553305,,,,2.480000000000004,5,2,149.70540133537344,150.0
1373,10,-0.16509818563385376,,,,4.259999999999991,5,2,149.8780133596792,150.0
1374,10,-0.11105041994372084,,,,1.3500000000000085,5,2,149.85486216015065,150.0
1375,10,-0.05520828217891384,,,,1.1700000000000017,5,2,148.18816256613297,150.0
1376,10,0.06311686636265629,,,,3.519999999999996,5,2,149.997333959291,150.0
1377,10,-0.05728170728717406,,,,5.189999999999998,5,2,150.0872612760502,150.0
1378,10,-0.14433769005673797,,,,2.39,2,1,149.25867136779385,150.0
1379,10,-0.15452378136382705,,,,0.33999999999999986,2,1,168.35431916882146,150.0
1380,10,-0.16583090264450673,,,,1.7699999999999996,2,1,150.70187753725895,150.0
1381,10,-0.14103112436890572,,,,0.9200000000000017,2,1,178.15868325459869,150.0
1382,10,-0.058794057887956254,,,,0.9399999999999977,2,1,154.31400667246473,150.0
1383,10,-0.09465844615404413,,,,0.8999999999999986,2,1,150.2120276727844,150.0
1384,10,-0.034462165044253555,,,,0.5399999999999991,2,1,153.20480090307228,150.0
1385,10,-0.16568637267706848,,,,0.7199999999999989,2,1,150.29298501947287,150.0
1386,10,-0.1302340095256525,,,,1.9000000000000057,2,1,150.69805387161455,150.0
1387,10,-0.0904636934745385,,,,0.7999999999999972,2,1,153.70000979417142,150.0
1388,10,-0.09758649585116877,,,,0.5799999999999983,2,1,168.0833278961057,150.0
1389,10,-0.02083626668712285,,,,0.8100000000000023,2,1,153.37824972202384,150.0
1390,10,0.004950240245015737,,,,0.9599999999999937,2,1,147.50894072445328,150.0
1391,10,0.009541169369035225,,,,0.980000000000004,2,1,151.13937849141632,150.0
1392,10,-0.025806423991558237,,,,1.5799999999999983,2,1,151.06059874178754,150.0
1393,10,-0.003303437153248244,,,,1.2399999999999949,2,1,150.803190038239,150.0
1394,10,-0.0009806093115024863,,,,1.519999999999996,2,1,150.214875583474,150.0
1395,10,-0.08378471243866849,,,,0.9799999999999898,2,1,149.7002464992118,150.0
1396,10,-0.049424044686622766,,,,0.9299999999999926,2,1,153.51160847220396,150.0
1397,10,-0.12813208757597608,,,,1.17,2,2,149.1882495944137,150.0
1398,10,-0.05003298795407436,,,,0.9900000000000002,2,2,149.99861056420923,150.0
1399,10,-0.12712121192544712,,,,0.9799999999999995,2,2,150.02053678814013,150.0
1400,10,0.20597114300188263,,,,1.6199999999999992,2,2,149.94364531396948,150.0
1401,10,-0.17985314858271112,,,,1.1600000000000001,2,2,150.48971439348878,150.0
1402,10,0.09529555417911056,,,,1.1500000000000004,2,2,150.06442007215668,150.0
1403,10,0.1213974070936811,,,,1.3399999999999999,2,2,149.86091869290325,150.0
1404,10,-0.08663680323334651,,,,1.2200000000000024,2,2,147.3616848765345,150.0
1405,10,0.061843136963898794,,,,1.1899999999999977,2,2,150.5297019393102,150.0
1406,10,0.10289998845987236,,,,0.5899999999999999,2,2,137.93374616861303,150.0
1407,10,0.09671447282217512,,,,1.3100000000000023,2,2,150.64167245353067,150.0
1408,10,-0.15950047935068196,,,,1.230000000000004,2,2,149.43142835785346,150.0
1409,10,0.05491494429222105,,,,1.269999999999996,2,2,150.49697594025605,150.0
1410,10,0.07736811965904808,,,,1.0200000000000031,2,2,149.79693124942534,150.0
1411,10,0.07341322376102737,,,,1.3300000000000054,2,2,149.98209694598296,150.0
1412,10,-0.15802281913492294,,,,0.8900000000000006,2,2,150.08066002823495,150.0
1413,10,0.11434626724682825,,,,1.6599999999999966,2,2,150.0503891485657,150.0
1414,10,-0.04627813644036488,,,,2.04,3,1,150.46480279456063,150.0
1415,10,-0.11824143838818277,,,,1.1600000000000001,3,1,149.80775299205982,150.0
1416,10,-0.14691442008530078,,,,1.5,3,1,149.54428934548287,150.0
1417,10,-0.02319116221471005,,,,1.8599999999999994,3,1,150.37455191646603,150.0
1418,10,0.006439891649867911,,,,1.5,3,1,150.11303034319994,150.0
1419,10,-0.02144800252698959,,,,1.2899999999999991,3,1,150.3200960754845,150.0
1420,10,-0.06231596926331222,,,,1.2100000000000009,3,1,150.1102683963437,150.0
1421,10,-0.11073371418711808,,,,1.5600000000000023,3,1,149.43810633837188,150.0
1422,10,0.005817165102943581,,,,2.8400000000000034,3,1,149.61143501352254,150.0
1423,10,-0.06999569229112886,,,,1.240000000000002,3,1,150.15422575836106,150.0
1424,10,-0.1825001721264159,,,,1.1000000000000014,3,1,149.88031591328655,150.0
1425,10,-0.11084147735843733,,,,2.789999999999999,3,1,149.8969267633155,150.0
1426,10,0.029712536603826143,,,,1.4899999999999949,3,1,149.58420633910006,150.0
1427,10,-0.0799913653827296,,,,5.339999999999989,3,1,149.79234740144432,150.0
1428,10,-0.16953329565908307,,,,1.5200000000000102,3,1,149.9642408901596,150.0
1429,10,0.020955731115868997,,,,1.3299999999999983,3,1,149.38062946758566,150.0
1430,10,-0.1439426592155776,,,,1.5300000000000011,3,1,149.4723146532948,150.0
1431,10,-0.0023277879805570535,,,,2.3499999999999943,3,1,149.91281062168326,150.0
1432,10,-1.1381900233828883,,,,1.53,1,4,166.1845195601976,150.0
1433,10,-0.026108249431472084,,,,0.75,1,4,151.23402381955054,150.0
1434,10,-0.009874436556975117,,,,0.8199999999999994,1,4,151.38407842756294,150.0
1435,10,0.09487485162380471,,,,0.8999999999999995,1,4,148.63222979458865,150.0
1436,10,0.3271697298276635,,,,0.5599999999999987,1,4,168.82972173250903,150.0
1437,10,0.36734861885331704,,,,0.8200000000000003,1,4,157.32823439728202,150.0
1438,10,0.5149888087061798,,,,0.5999999999999996,1,4,157.2727139342731,150.0
1439,10,0.38512551069910494,,,,0.6099999999999994,1,4,146.9286323783988,150.0
1440,10,0.5131192776045407,,,,0.45000000000000284,1,4,154.23949636679123,150.0
1441,10,0.5259812621728401,,,,0.5,1,4,156.81480629215145,150.0
1442,10,0.6732960864424439,,,,0.870000000000001,1,4,153.62875583391263,150.0
1443,10,-0.027514963939939543,,,,0.9599999999999973,1,4,151.17088560596204,150.0
1444,10,-0.04257877030240222,,,,0.4800000000000004,1,4,161.88336508432798,150.0
1445,10,0.37426496094999423,,,,0.9200000000000017,1,4,151.43199231067882,150.0
1446,10,0.15648629361490163,,,,0.75,1,4,156.72731194050945,150.0
1447,10,0.36983612092665047,,,,0.6400000000000006,1,4,154.89515363434487,150.0
1448,10,-0.06195257237517441,,,,0.94,4,2,151.13175048083588,150.0
1449,10,0.04941123804933299,,,,1.7399999999999993,4,2,149.9250803644624,150.0
1450,10,-0.05283872457535317,,,,1.4100000000000001,4,2,149.54413850083156,150.0
1451,10,-0.07632120212698593,,,,1.0099999999999998,4,2,149.66185754200384,150.0
1452,10,-0.03990522712749321,,,,1.6400000000000006,4,2,149.96311675864914,150.0
1453,10,-0.1210899333154763,,,,1.8299999999999983,4,2,150.02838949339196,150.0
1454,10,-0.17111025553638437,,,,1.7300000000000004,4,2,149.76498979322702,150.0
1455,10,0.20268983718437908,,,,1.6799999999999997,4,2,149.83621508146376,150.0
1456,10,-0.08876959505528426,,,,2.4300000000000033,4,2,149.8185694908576,150.0
1457,10,-0.10756042118283415,,,,2.759999999999998,4,2,149.56521976889292,150.0
1458,10,0.08153536558234502,,,,1.3799999999999955,4,2,149.83519064603232,150.0
1459,10,-0.03722800590172774,,,,1.4299999999999997,4,2,149.44971543384173,150.0
1460,10,-0.09373851499458508,,,,1.3900000000000006,4,2,149.81718582897707,150.0
1461,10,-0.20931169650877973,,,,1.009999999999998,4,2,149.11163574555823,150.0
1462,10,-0.1228920178524354,,,,1.0899999999999963,4,2,149.88978853358623,150.0
1463,10,-0.09850588957221901,,,,1.6300000000000026,4,2,149.69091581700462,150.0
1464,10,-0.12846750660196887,,,,1.16,2,5,150.37773290057953,150.0
1465,10,0.27159978613256724,,,,0.7800000000000002,2,5,147.97460590596273,150.0
1466,10,0.15770317042525667,,,,0.7599999999999998,2,5,149.44606552260177,150.0
1467,10,0.7606865677198182,,,,1.1399999999999988,2,5,150.90480341311826,150.0
1468,10,0.5440572229655025,,,,1.120000000000001,2,5,149.399557906211,150.0
1469,10,0.6610421141272192,,,,1.0199999999999996,2,5,149.64411301625051,150.0
1470,10,0.5483031323164373,,,,0.9499999999999993,2,5,149.5076821640136,150.0
1471,10,0.1223152182282109,,,,1.0399999999999991,2,5,149.5779369401448,150.0
1472,10,0.13017673594238124,,,,1.0800000000000018,2,5,149.63206445845677,150.0
1473,10,0.22190347879925024,,,,0.4499999999999993,2,5,141.37437994682102,150.0
1474,10,0.5002077003469605,,,,0.8599999999999994,2,5,150.88539123045152,150.0
1475,10,0.573771920511972,,,,0.8000000000000007,2,5,149.78756656903147,150.0
1476,10,-0.5546040629493867,,,,1.1700000000000017,2,5,149.82639183450488,150.0
1477,10,0.2788169275427698,,,,1.0499999999999972,2,5,150.74110652501346,150.0
1478,10,0.308863203562319,,,,1.3900000000000006,2,5,150.0719749272849,150.0
1479,10,0.09690007599991964,,,,1.03,2,4,149.03232680916707,150.0
1480,10,0.058310802475506185,,,,0.8900000000000001,2,4,149.91395658465493,150.0
1481,10,-0.11661137223076451,,,,1.12,2,4,149.52428178507125,150.0
1482,10,0.2821888833248363,,,,0.8800000000000008,2,4,149.5643230759466,150.0
1483,10,0.0036839435564459634,,,,1.370000000000001,2,4,149.69960249818217,150.0
1484,10,0.10241206999216998,,,,0.8900000000000006,2,4,147.6283401821929,150.0
1485,10,-0.013023887704528997,,,,1.4200000000000017,2,4,149.57837187532263,150.0
1486,10,-0.117275368526788,,,,0.8099999999999987,2,4,150.36522284799622,150.0
1487,10,-0.146394899183892,,,,1.0800000000000018,2,4,149.42729949756946,150.0
1488,10,-0.026548277202350753,,,,0.9500000000000028,2,4,150.4011045041727,150.0
1489,10,0.028519315019740935,,,,1.4400000000000013,2,4,150.06453070774046,150.0
1490,10,-0.05027497621844595,,,,0.5700000000000038,2,4,149.39406482940592,150.0
1491,10,0.14445783216634317,,,,1.2299999999999969,2,4,149.27705666771763,150.0
1492,10,0.24096286726273036,,,,1.9699999999999989,2,4,149.96578320149786,150.0
1493,10,0.13165855890048414,,,,1.6600000000000037,2,4,149.9527545878089,150.0
1494,10,-0.19375436041787988,,,,0.8100000000000023,2,4,150.35616667486988,150.0
1495,10,-0.1395103813783809,,,,1.87,4,1,149.64209156329343,150.0
