Experiment parameters :;;;;;;;;;;;;;;;;;;;;;;;
Instruction;5. Full accuracy;;;;;;;;;;;;;;;;;;dot size = ;0.01011;;;
Block number;5;;;;;;;;;;;;;;;;;;;D S et T  positions relative par rapport à la ligne de départ;;;
D screen value (in mm);150;;;;;;;;;;;;;;;;;;;;;;39.000
D screen value (in pixels);564.705882;;;;;;;;;;;;;;;;;;;;min;;
DC Gain;1;;;;;;;;;;;;;;;;;;;;3821;;
Duration (in s);0;;;;;;;;;;;;;;;;;;;;max;;
Screen offset (in mm);95;;;;;;;;;;;;;;;;;;;;3868;;
Tablet offset (in mm);39;;;;;;;;;;;;;;;;;;;;moy;;
Tablet start line (in dots);3859;;;;;;;;;;;;;;;;;;;;3855.5;;
Tablet target line (in dots);18703;;;;;;;;;;;;;;;;;;;La correction reste à faire;;;
Screen start line (pixels);357;;;;;;;;;;;;;;;;;;;Nouvelle colonne;;;
;;;;;;;;;;;;;;;;;;;;faire la troncature de col S;X tablet in dots;;
Time (in s);X tablet (in dots);Y tablet (in dots);X screen (mm);Pressure;TiltX;TiltY;Distance;Stylus;Upper Button;Lower Button;Puck Left Button;Puck Right Button;Puck Wheel;Puck Wheel Up;Puck Wheel Down;Puck Extra Left;Puck Extra Right;X screen (pixels);X screen corrected (mm);x screen pixel;si x screen px = 0;;
43.39410298;3862;14196;0;861;86;89;1;14;0;0;0;16;8;1;0;0;64;0.74290567;0.025459;0;3862;;
43.39812998;3861;14193;0;857;86;89;15;14;0;0;0;16;8;1;0;0;64;0.70486336;0.015354;0;3861;;
43.41410298;3862;14196;0;856;86;89;1;14;0;0;0;16;8;1;0;0;64;0.74290567;0.025459;0;3862;;
43.41812498;3861;14197;0;857;86;89;3;14;0;0;0;16;8;1;0;0;64;0.70486336;0.015354;0;3861;;
43.43410198;3864;14195;0;858;86;89;0;14;0;0;0;16;8;1;0;0;64;0.81899027;0.045669;0;3864;;
43.43813398;3861;14195;0;861;86;89;1;14;0;0;0;16;8;1;0;0;64;0.70486336;0.015354;0;3861;;
43.45410498;3865;14198;0;866;86;89;0;14;0;0;0;16;8;1;0;0;64;0.85703258;0.055774;0;3865;;
43.45812798;3862;14194;0;874;86;89;3;14;0;0;0;16;8;1;0;0;64;0.74290567;0.025459;0;3862;;
43.47410498;3859;14194;0;888;86;89;3;14;0;0;0;16;8;1;0;0;64;0.62877876;-0.004856;0;3859;;
43.47813098;3861;14198;0;898;86;89;2;14;0;0;0;16;8;1;0;0;64;0.70486336;0.015354;0;3861;;
43.49410498;3857;14195;0;908;86;89;3;14;0;0;0;16;8;1;0;0;64;0.55269415;-0.025066;0;3857;;
43.49813098;3855;14194;0;917;86;89;14;14;0;0;0;16;8;1;0;0;64;0.47660954;-0.045276;0;3855;;
43.51410598;3856;14198;0;926;86;89;3;14;0;0;0;16;8;1;0;0;64;0.51465184;-0.035171;0;3856;;
43.51812898;3854;14193;0;938;86;89;13;14;0;0;0;16;8;1;0;0;64;0.43856724;-0.055381;0;3854;;
43.53410298;3852;14195;0;947;86;89;2;14;0;0;0;16;8;1;0;0;64;0.36248263;-0.075591;0;3852;;
43.53813398;3851;14196;0;954;86;89;2;14;0;0;0;16;8;1;0;0;64;0.32444033;-0.085696;0;3851;;
43.55410798;3846;14192;0;959;86;89;13;14;0;0;0;16;8;1;0;0;64;0.13422881;-0.13622;0;3846;;
43.55812898;3844;14192;0;963;87;89;0;14;0;0;0;16;8;1;0;0;64;0.0581442;-0.15643;0;3844;;
43.57410498;3845;14194;0;965;87;89;3;14;0;0;0;16;8;1;0;0;64;0.09618651;-0.146325;0;3845;;
43.57812998;3841;14192;0;965;87;89;15;14;0;0;0;16;8;1;0;0;64;-0.05598271;-0.186745;0;3841;;
43.59410498;3842;14194;0;964;87;88;0;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.59812798;3842;14196;0;964;87;88;2;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.61410398;3842;14193;0;964;88;88;15;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.61812998;3841;14194;0;964;88;88;2;14;0;0;0;16;8;0;0;0;64;-0.05598271;-0.186745;0;3841;;
43.63410398;3841;14194;0;963;88;88;3;14;0;0;0;16;8;0;0;0;64;-0.05598271;-0.186745;0;3841;;
43.63813598;3842;14194;0;959;88;88;12;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.65417198;3843;14192;0;953;88;88;1;14;0;0;0;16;8;0;0;0;64;0.0201019;-0.166535;0;3843;;
43.65813198;3843;14194;0;948;88;88;3;14;0;0;0;16;8;0;0;0;64;0.0201019;-0.166535;0;3843;;
43.67410498;3842;14194;0;948;88;88;1;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.67813198;3843;14192;0;948;88;88;0;14;0;0;0;16;8;0;0;0;64;0.0201019;-0.166535;0;3843;;
43.69410498;3843;14195;0;948;88;88;2;14;0;0;0;16;8;0;0;0;64;0.0201019;-0.166535;0;3843;;
43.69813198;3844;14193;0;950;88;88;1;14;0;0;0;16;8;0;0;0;64;0.0581442;-0.15643;0;3844;;
43.71410598;3841;14191;0;954;88;88;0;14;0;0;0;16;8;0;0;0;64;-0.05598271;-0.186745;0;3841;;
43.71813198;3842;14194;0;950;88;88;1;14;0;0;0;16;8;0;0;0;64;-0.0179404;-0.17664;0;3842;;
43.73410398;3862;14193;0;922;88;88;1;14;0;0;0;16;8;0;0;0;64;0.74290567;0.025459;0;3862;;
43.73813898;3979;14188;1;928;88;88;1;14;0;0;0;16;8;0;0;0;64;5.19385518;1.207743;5;;;
43.75417198;4237;14185;3;932;88;88;2;14;0;0;0;16;8;0;0;0;64;15.00876949;3.814829;15;;;
43.75813298;4638;14187;7;934;89;88;2;14;0;0;0;16;8;0;0;0;64;30.26373321;7.866929;30;;;
43.77410598;5178;14177;13;934;89;88;7;14;0;0;0;16;8;0;0;0;64;50.80657712;13.323622;50;;;
43.77813198;5903;14176;20;935;89;88;5;14;0;0;0;16;8;0;0;0;64;78.38724718;20.649738;78;;;
43.79410698;6717;14173;28;935;88;88;4;14;0;0;0;16;8;0;0;0;64;109.3536823;28.875197;109;;;
43.79813398;7667;14165;38;932;88;88;6;14;0;0;0;16;8;0;0;0;64;145.4938706;38.474934;145;;;
43.81410598;8711;14162;49;929;87;88;8;14;0;0;0;16;8;0;0;0;64;185.2100355;49.024541;185;;;
43.81813098;9800;14157;60;925;85;87;8;14;0;0;4;16;0;1;2;0;64;226.6381041;60.028871;226;;;
43.83410398;10883;14150;70;922;84;87;9;14;0;0;4;16;0;1;2;0;64;267.8379188;70.972572;267;;;
43.83813798;11928;14141;81;918;82;87;15;14;0;0;4;16;0;1;2;0;64;307.592126;81.532283;307;;;
43.85417198;12879;14138;91;919;80;87;15;14;0;0;4;16;0;1;2;0;64;343.7703567;91.142126;343;;;
43.85813298;13739;14129;99;925;78;86;11;14;0;0;4;16;0;0;2;0;64;376.4867377;99.832415;376;;;
43.87410698;14536;14126;107;927;76;86;8;14;0;0;4;16;0;0;2;0;64;406.8064536;107.886089;406;;;
43.87813098;15287;14122;115;934;75;86;9;14;0;0;4;16;0;0;2;0;64;435.3762236;115.474934;435;;;
43.89410598;15927;14114;121;946;73;86;8;14;0;0;4;16;0;0;2;0;64;459.7232978;121.942126;459;;;
43.89813098;16510;14106;127;952;72;86;9;14;0;0;4;16;0;0;2;0;64;481.9019608;127.833333;481;;;
43.91410598;17009;14102;132;953;71;86;9;14;0;0;4;16;0;0;2;0;64;500.8850703;132.875722;500;;;
43.91813198;17424;14096;137;951;70;86;8;14;0;0;4;16;0;0;2;0;64;516.6726262;137.069291;516;;;
43.93410698;17736;14092;140;941;69;86;12;14;0;0;4;16;0;0;2;0;64;528.5418249;140.222047;528;;;
43.93813098;17985;14090;142;928;68;86;14;14;0;0;4;16;0;0;2;0;64;538.0143585;142.738189;538;;;
43.95410498;18152;14089;144;918;68;86;14;14;0;0;4;16;0;0;2;0;64;544.3674232;144.425722;544;;;
43.95813998;18252;14085;145;914;67;86;15;14;0;0;4;16;0;0;2;0;64;548.1716535;145.43622;548;;;
43.97410898;18299;14084;145;912;66;86;15;14;0;0;4;16;0;0;2;0;64;549.9596418;145.911155;549;;;
43.97813098;18305;14090;145;913;65;86;12;14;0;0;4;16;0;0;2;0;64;550.1878956;145.971785;550;;;
43.99410698;18301;14088;145;915;65;86;13;14;0;0;4;16;0;0;2;0;64;550.0357264;145.931365;550;;;
43.99813398;18301;14086;145;916;64;86;14;14;0;0;4;16;0;0;2;0;64;550.0357264;145.931365;550;;;
44.01410698;18300;14089;145;915;64;86;12;14;0;0;4;16;0;0;2;0;64;549.9976841;145.92126;549;;;
44.01813298;18296;14086;145;912;64;86;12;14;0;0;4;16;0;0;2;0;64;549.8455149;145.88084;549;;;
44.03410698;18280;14084;145;906;64;86;15;14;0;0;4;16;0;0;2;0;64;549.236838;145.71916;549;;;
44.03813298;18259;14088;145;898;64;86;12;14;0;0;4;16;0;0;2;0;64;548.4379497;145.506955;548;;;
44.05410398;18237;14085;145;886;63;86;14;14;0;0;4;16;0;0;2;0;64;547.601019;145.284646;547;;;
44.05813998;18224;14082;145;878;63;86;13;14;0;0;4;16;0;0;2;0;64;547.106469;145.153281;547;;;
44.07410798;18220;14085;145;875;63;86;12;14;0;0;4;16;0;0;2;0;64;546.9542998;145.112861;546;;;
44.07813298;18219;14084;145;874;63;86;12;14;0;0;4;16;0;0;2;0;64;546.9162575;145.102756;546;;;
44.09410698;18220;14082;145;872;63;86;13;14;0;0;4;16;0;0;2;0;64;546.9542998;145.112861;546;;;
44.09813298;18225;14084;145;868;63;86;15;14;0;0;4;16;0;0;2;0;64;547.1445114;145.163386;547;;;
44.11410698;18238;14082;145;861;63;86;12;14;0;0;4;16;0;0;2;0;64;547.6390613;145.294751;547;;;
44.11813298;18266;14080;145;858;63;86;14;14;0;0;4;16;0;0;2;0;64;548.7042458;145.57769;548;;;
44.13410698;18307;14084;145;856;63;87;15;14;0;0;4;16;0;1;2;0;64;550.2639802;145.991995;550;;;
44.13813298;18347;14083;146;856;64;87;13;14;0;0;4;16;0;1;2;0;64;551.7856724;146.396194;551;;;
44.15410698;18390;14080;146;856;64;87;15;14;0;0;4;16;0;1;2;0;64;553.4214914;146.830709;553;;;
44.15813898;18436;14079;147;854;64;87;15;14;0;0;4;16;0;1;2;0;64;555.1714374;147.295538;555;;;
44.17417798;18486;14080;147;851;64;87;13;14;0;0;4;16;0;1;2;0;64;557.0735526;147.800787;557;;;
44.17813298;18531;14078;148;847;64;87;12;14;0;0;4;16;0;1;2;0;64;558.7854562;148.255512;558;;;
44.18613298;18575;14077;148;842;65;87;10;14;0;0;4;16;0;1;2;0;64;560.4593176;148.700131;560;;;
44.20610498;18613;14079;149;836;65;87;10;14;0;0;4;16;0;1;2;0;64;561.9049251;149.084121;561;;;
44.21013698;18630;14074;149;832;65;87;11;14;0;0;4;16;0;1;2;0;64;562.5516443;149.255906;562;;;
44.22610898;18642;14075;149;831;65;87;11;14;0;0;4;16;0;1;2;0;64;563.0081519;149.377165;563;;;
44.23013398;18647;14080;149;830;65;87;12;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.24610798;18645;14077;149;829;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.25013298;18645;14075;149;828;65;87;8;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.26610898;18650;14080;149;825;65;87;12;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.27013598;18646;14076;149;823;65;87;9;14;0;0;4;16;0;1;2;0;64;563.1603211;149.417585;563;;;
44.28611098;18644;14075;149;818;65;87;8;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.29013098;18648;14081;149;815;65;87;13;14;0;0;4;16;0;1;2;0;64;563.2364057;149.437795;563;;;
44.30610598;18644;14078;149;810;65;87;9;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.31013798;18645;14078;149;809;65;87;12;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.32610998;18647;14081;149;806;65;87;15;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.33013498;18644;14077;149;804;65;87;11;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.34610898;18646;14080;149;803;65;87;15;14;0;0;4;16;0;1;2;0;64;563.1603211;149.417585;563;;;
44.35013398;18647;14080;149;802;65;87;13;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.36610998;18645;14079;149;802;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.37013498;18642;14077;149;802;65;87;10;14;0;0;4;16;0;1;2;0;64;563.0081519;149.377165;563;;;
44.38610898;18645;14081;149;802;65;87;12;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.39013398;18646;14079;149;802;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1603211;149.417585;563;;;
44.40610798;18641;14077;149;802;65;87;10;14;0;0;4;16;0;1;2;0;64;562.9701096;149.36706;562;;;
44.41013498;18643;14079;149;802;65;87;15;14;0;0;4;16;0;1;2;0;64;563.0461942;149.38727;563;;;
44.42611298;18647;14079;149;802;65;87;13;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.43013398;18643;14076;149;801;65;87;9;14;0;0;4;16;0;1;2;0;64;563.0461942;149.38727;563;;;
44.44610998;18645;14078;149;801;65;87;9;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.45013398;18646;14080;149;800;65;87;14;14;0;0;4;16;0;1;2;0;64;563.1603211;149.417585;563;;;
44.46610998;18643;14077;149;799;65;87;10;14;0;0;4;16;0;1;2;0;64;563.0461942;149.38727;563;;;
44.47013498;18645;14077;149;799;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.48610998;18645;14080;149;799;65;87;14;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.49013398;18642;14077;149;799;65;87;11;14;0;0;4;16;0;1;2;0;64;563.0081519;149.377165;563;;;
44.50610798;18642;14077;149;800;65;87;11;14;0;0;4;16;0;1;2;0;64;563.0081519;149.377165;563;;;
44.51013798;18646;14080;149;801;65;87;14;14;0;0;4;16;0;1;2;0;64;563.1603211;149.417585;563;;;
44.52611398;18644;14076;149;801;65;87;9;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.53013598;18644;14076;149;802;65;87;9;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.54610998;18645;14079;149;803;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1222788;149.40748;563;;;
44.55013598;18644;14077;149;804;65;87;10;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.56611098;18643;14078;149;804;65;87;8;14;0;0;4;16;0;1;2;0;64;563.0461942;149.38727;563;;;
44.57013398;18647;14080;149;804;65;87;12;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.58610998;18643;14077;149;804;65;87;10;14;0;0;4;16;0;1;2;0;64;563.0461942;149.38727;563;;;
44.59013498;18644;14076;149;805;65;87;8;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.60610898;18647;14079;149;805;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.61013898;18647;14079;149;805;65;87;10;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.62611498;18644;14078;149;806;65;87;10;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.63013498;18644;14080;149;807;65;87;14;14;0;0;4;16;0;1;2;0;64;563.0842365;149.397375;563;;;
44.64611198;18648;14079;149;808;65;87;13;14;0;0;4;16;0;1;2;0;64;563.2364057;149.437795;563;;;
44.65013598;18647;14077;149;808;65;87;9;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.66611098;18648;14079;149;809;65;87;15;14;0;0;4;16;0;1;2;0;64;563.2364057;149.437795;563;;;
44.67013598;18650;14079;149;809;65;87;10;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.68611098;18647;14076;149;810;65;87;8;14;0;0;4;16;0;1;2;0;64;563.1983634;149.42769;563;;;
44.69013798;18649;14076;149;810;65;87;9;14;0;0;4;16;0;1;2;0;64;563.2744481;149.4479;563;;;
44.70610898;18649;14079;149;811;65;87;8;14;0;0;4;16;0;1;2;0;64;563.2744481;149.4479;563;;;
44.71013898;18648;14077;149;813;65;87;10;14;0;0;4;16;0;1;2;0;64;563.2364057;149.437795;563;;;
44.72611498;18650;14074;149;815;65;87;9;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.73013498;18652;14080;149;816;65;87;14;14;0;0;4;16;0;1;2;0;64;563.388575;149.478215;563;;;
44.74611298;18650;14078;149;817;65;87;10;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.75013698;18652;14076;149;818;65;87;9;14;0;0;4;16;0;1;2;0;64;563.388575;149.478215;563;;;
44.76611098;18652;14080;149;819;65;87;14;14;0;0;4;16;0;1;2;0;64;563.388575;149.478215;563;;;
44.77013598;18649;14076;149;820;65;87;11;14;0;0;4;16;0;1;2;0;64;563.2744481;149.4479;563;;;
44.78611098;18650;14076;149;820;65;87;13;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.79013698;18653;14079;149;821;65;87;15;14;0;0;4;16;0;1;2;0;64;563.4266173;149.48832;563;;;
44.80610898;18651;14075;149;821;65;87;9;14;0;0;4;16;0;1;2;0;64;563.3505327;149.46811;563;;;
44.81013998;18650;14073;149;821;65;87;15;14;0;0;4;16;0;1;2;0;64;563.3124904;149.458005;563;;;
44.82611498;18651;14078;149;822;65;87;8;14;0;0;4;16;0;1;2;0;64;563.3505327;149.46811;563;;;
44.83013698;18653;14078;149;824;65;87;10;14;0;0;4;16;0;1;2;0;64;563.4266173;149.48832;563;;;
44.84611198;18651;14075;149;824;65;87;11;14;0;0;4;16;0;1;2;0;64;563.3505327;149.46811;563;;;
44.85013698;18656;14078;149;824;65;87;8;14;0;0;4;16;0;1;2;0;64;563.5407442;149.518635;563;;;
44.86611198;18653;14075;149;824;65;87;10;14;0;0;4;16;0;1;2;0;64;563.4266173;149.48832;563;;;
44.87013698;18655;14074;149;825;65;87;10;14;0;0;4;16;0;1;2;0;64;563.5027019;149.50853;563;;;
44.88611198;18658;14077;149;826;65;87;8;14;0;0;4;16;0;1;2;0;64;563.6168288;149.538845;563;;;
44.89013598;18658;14076;149;826;65;87;9;14;0;0;4;16;0;1;2;0;64;563.6168288;149.538845;563;;;
44.90611098;18659;14075;149;825;65;87;9;14;0;0;4;16;0;1;2;0;64;563.6548711;149.54895;563;;;
44.91014398;18664;14076;149;826;66;87;11;14;0;0;4;16;0;1;2;0;64;563.8450826;149.599475;563;;;
44.92618298;18665;14077;149;826;66;87;8;14;0;0;4;16;0;1;2;0;64;563.8831249;149.60958;563;;;
44.93013798;18664;14074;149;826;66;87;9;14;0;0;4;16;0;1;2;0;64;563.8450826;149.599475;563;;;
44.94611198;18668;14076;149;826;66;87;10;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
44.95013798;18669;14078;149;826;66;87;11;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
44.96611198;18667;14074;149;827;66;87;9;14;0;0;4;16;0;1;2;0;64;563.9592095;149.62979;563;;;
44.97013698;18669;14073;149;827;66;87;10;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
44.98611198;18671;14078;149;827;66;87;10;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
44.99013798;18666;14074;149;827;66;87;11;14;0;0;4;16;0;1;2;0;64;563.9211672;149.619685;563;;;
45.00611498;18669;14075;149;827;66;87;8;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.01013398;18669;14078;149;827;66;87;8;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.02611098;18668;14076;149;827;66;87;8;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
45.03014298;18667;14076;149;828;66;87;10;14;0;0;4;16;0;1;2;0;64;563.9592095;149.62979;563;;;
45.04611198;18672;14078;149;827;66;87;9;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.05013798;18668;14076;149;828;66;87;11;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
45.06611298;18668;14073;149;828;66;87;8;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
45.07013798;18670;14077;149;828;66;87;9;14;0;0;4;16;0;1;2;0;64;564.0733364;149.660105;564;;;
45.08611298;18673;14077;149;828;66;87;8;14;0;0;4;16;0;1;2;0;64;564.1874633;149.69042;564;;;
45.09013798;18669;14076;149;828;66;87;10;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.10611498;18671;14076;149;828;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.11013398;18671;14077;149;827;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.12611098;18669;14074;149;827;66;87;10;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.13014498;18671;14077;149;826;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.14611398;18669;14074;149;826;66;87;11;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.15013798;18671;14076;149;826;66;87;10;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.16611298;18671;14075;149;825;66;87;10;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.17013798;18671;14076;149;825;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.18611298;18667;14074;149;825;66;87;10;14;0;0;4;16;0;1;2;0;64;563.9592095;149.62979;563;;;
45.19013898;18671;14074;149;825;66;87;9;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.20611498;18672;14078;149;825;66;87;8;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.21013998;18670;14073;149;826;66;87;9;14;0;0;4;16;0;1;2;0;64;564.0733364;149.660105;564;;;
45.22611198;18668;14075;149;826;66;87;13;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
45.23014198;18672;14077;149;826;66;87;10;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.24611898;18671;14075;149;826;66;87;8;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.25013898;18669;14074;149;826;66;87;10;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.26611498;18672;14079;149;825;66;87;8;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.27013998;18669;14075;149;825;66;87;11;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.28611398;18669;14073;149;825;66;87;9;14;0;0;4;16;0;1;2;0;64;564.0352941;149.65;564;;;
45.29013898;18672;14078;149;825;66;87;8;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.30611398;18671;14074;149;825;66;87;9;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.31013898;18668;14074;149;825;66;87;15;14;0;0;4;16;0;1;2;0;64;563.9972518;149.639895;563;;;
45.32611298;18671;14075;149;825;66;87;13;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.33014198;18671;14076;149;825;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.33813898;18670;14074;149;825;66;87;8;14;0;0;4;16;0;1;2;0;64;564.0733364;149.660105;564;;;
45.35811298;18672;14076;149;824;66;87;11;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.36225198;18671;14075;149;819;66;87;11;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.37811198;18671;14076;149;797;66;87;9;14;0;0;4;16;0;1;2;0;64;564.1113787;149.67021;564;;;
45.38214398;18672;14077;149;684;66;87;9;14;0;0;4;16;0;1;2;0;64;564.149421;149.680315;564;;;
45.39811498;18675;14072;149;502;66;87;14;14;0;0;4;16;0;1;2;0;64;564.2635479;149.71063;564;;;
45.40213898;18664;14057;149;366;66;88;6;14;0;0;0;16;8;0;0;0;64;563.8450826;149.599475;563;;;
45.41811498;18657;14044;149;273;66;89;8;14;0;0;0;16;8;1;0;0;64;563.5787865;149.52874;563;;;
45.42213898;18639;14064;149;217;67;91;14;14;0;0;0;16;8;1;2;0;64;562.894025;149.34685;562;;;
45.43811498;18602;14121;148;176;68;94;1;14;0;0;4;16;8;0;2;0;64;561.4864598;148.972966;561;;;
45.93422098;4015;14501;1;345;90;87;13;14;0;0;4;16;0;1;2;0;64;6.56337811;1.571522;6;;;
45.95011898;3977;14418;1;341;89;86;15;14;0;0;4;16;0;0;2;0;64;5.11777057;1.187533;5;;;
45.95414298;3945;14345;0;345;88;87;1;14;0;0;4;16;0;1;2;0;64;3.90041686;0.864173;3;;;
45.97012098;3901;14280;0;347;88;88;3;14;0;0;0;16;8;0;0;0;64;2.2265555;0.419554;2;;;
45.97413998;3847;14216;0;354;87;88;13;14;0;0;0;16;8;0;0;0;64;0.17227111;-0.126115;0;3847;;
45.99011598;3859;14192;0;580;87;89;15;14;0;0;0;16;8;1;0;0;64;0.62877876;-0.004856;0;3859;;
45.99414598;3864;14197;0;581;87;89;1;14;0;0;0;16;8;1;0;0;64;0.81899027;0.045669;0;3864;;
46.01011898;3863;14197;0;586;87;89;0;14;0;0;0;16;8;1;0;0;64;0.78094797;0.035564;0;3863;;
46.01414298;3866;14195;0;586;86;89;3;14;0;0;0;16;8;1;0;0;64;0.89507488;0.065879;0;3866;;
46.03011898;3865;14197;0;586;86;89;2;14;0;0;0;16;8;1;0;0;64;0.85703258;0.055774;0;3865;;
46.03414498;3867;14196;0;590;86;89;0;14;0;0;0;16;8;1;0;0;64;0.93311718;0.075984;0;3867;;
46.05011798;3865;14193;0;596;86;89;1;14;0;0;0;16;8;1;0;0;64;0.85703258;0.055774;0;3865;;
46.05414398;3867;14197;0;613;86;89;0;14;0;0;0;16;8;1;0;0;64;0.93311718;0.075984;0;3867;;
46.07011898;3867;14196;0;637;86;89;1;14;0;0;0;16;8;1;0;0;64;0.93311718;0.075984;0;3867;;
46.07414498;3862;14194;0;665;86;89;2;14;0;0;0;16;8;1;0;0;64;0.74290567;0.025459;0;3862;;
46.09011598;3864;14196;0;691;86;89;2;14;0;0;0;16;8;1;0;0;64;0.81899027;0.045669;0;3864;;
46.09414698;3867;14196;0;713;86;89;0;14;0;0;0;16;8;1;0;0;64;0.93311718;0.075984;0;3867;;
46.11012298;3863;14195;0;729;86;89;0;14;0;0;0;16;8;1;0;0;64;0.78094797;0.035564;0;3863;;
46.11414398;3861;14195;0;736;86;89;2;14;0;0;0;16;8;1;0;0;64;0.70486336;0.015354;0;3861;;
46.13011898;3864;14195;0;745;86;89;3;14;0;0;0;16;8;1;0;0;64;0.81899027;0.045669;0;3864;;
46.13414398;3862;14193;0;751;86;89;1;14;0;0;0;16;8;1;0;0;64;0.74290567;0.025459;0;3862;;
46.15011798;3863;14193;0;757;86;89;1;14;0;0;0;16;8;1;0;0;64;0.78094797;0.035564;0;3863;;
